subject,session,trial,list,id,cue,target,onset
61,1,37,2,97,powder,soup,2676659.80994886
61,1,38,2,43,permission,fall,2676665.3097033
61,1,39,2,87,soda,scare,2676670.80946046
61,1,40,2,117,neighbor,train,2676676.3092297
61,1,41,3,63,trash,lose,2676788.7044467
61,1,42,3,83,pump,rabbit,2676794.20424763
61,1,43,3,93,hair,small,2676799.7039915
61,1,44,3,71,territory,nail,2676805.20376496
61,1,45,3,60,department,laugh,2676810.70353238
61,1,46,3,31,claim,deer,2676816.20331701
61,1,47,3,14,port,book,2676821.70304519
61,1,48,3,1,sailor,airplane,2676827.20277549
61,1,49,3,51,kindness,groom,2676832.70261203
61,1,50,3,49,shower,frog,2676838.20235199
61,1,51,3,29,revolution,cracker,2676843.7021345
61,1,52,3,85,curtain,rock,2676849.20189679
61,1,53,3,54,liver,horse,2676854.7016953
61,1,54,3,72,plenty,nephew,2676860.20143525
61,1,55,3,46,hook,flowers,2676865.70118879
61,1,56,3,88,illness,scratch,2676871.20098127
61,1,57,3,102,wall,stamp,2676876.70073178
61,1,58,3,23,circus,cheap,2676882.20049619
61,1,59,3,89,class,sheriff,2676887.70021893
61,1,60,3,67,scar,mirror,2676893.20002469
61,1,61,4,53,detail,high,2676991.57918579
61,1,62,4,108,boom,sweat,2676997.07896015
61,1,63,4,56,wealth,husband,2677002.57871972
61,1,64,4,15,junk,bottom,2677008.07848533
61,1,65,4,59,turtle,land,2677013.57828053
61,1,66,4,8,tree,belt,2677019.0780084
61,1,67,4,21,danger,card,2677024.57778639
61,1,68,4,106,center,street,2677030.07755925
61,1,69,4,61,appeal,lawn,2677035.57731972
61,1,70,4,73,plate,orange,2677041.07707507
61,1,71,4,26,writer,cold,2677046.57685215
61,1,72,4,118,memory,uncle,2677052.07663919
61,1,73,4,74,trailer,pepper,2677057.57638217
61,1,74,4,13,impulse,bone,2677063.07615713
61,1,75,4,19,interest,cake,2677068.57591852
61,1,76,4,39,brand,drunk,2677074.07568443
61,1,77,4,48,debate,forward,2677079.57545547
61,1,78,4,24,gold,church,2677085.07521776
61,1,79,4,65,tragedy,math,2677090.57499847
61,1,80,4,17,picture,brush,2677096.0747831
61,1,81,5,104,victor,steak,2677190.1374048
61,1,82,5,50,customer,ghost,2677195.63716498
61,1,83,5,66,comedy,minus,2677201.13692938
61,1,84,5,36,massage,downstairs,2677206.63670072
61,1,85,5,27,link,copy,2677212.13647086
61,1,86,5,42,cape,elephant,2677217.6362244
61,1,87,5,34,cell,dirty,2677223.13599303
61,1,88,5,28,concert,corn,2677228.63579547
61,1,89,5,111,leather,teeth,2677234.13553813
61,1,90,5,40,novel,duck,2677239.63530827
61,1,91,5,80,denial,push,2677245.13507449
61,1,92,5,120,chef,window,2677250.63481927
61,1,93,5,5,retreat,bank,2677256.13460571
61,1,94,5,52,alarm,headache,2677261.63438068
61,1,95,5,70,theft,movie,2677267.13416862
61,1,96,5,33,armor,dirt,2677272.63392095
61,1,97,5,6,style,bear,2677278.13368053
61,1,98,5,78,burst,poor,2677283.63344734
61,1,99,5,94,wreck,smell,2677289.13321326
61,1,100,5,116,goose,tired,2677294.63298038
61,1,101,6,96,branch,soap,2677405.67825333
61,1,102,6,109,pirate,tail,2677411.17802498
61,1,103,6,44,click,finish,2677416.67779089
61,1,104,6,62,action,lightning,2677422.1775888
61,1,105,6,41,clue,eggs,2677427.67734445
61,1,106,6,69,policeman,monkey,2677433.17707565
61,1,107,6,11,ashes,board,2677438.67685574
61,1,108,6,95,lieutenant,snake,2677444.17660204
61,1,109,6,90,sweetheart,shirt,2677449.67633112
61,1,110,6,7,dressing,beer,2677455.17612782
61,1,111,6,45,squad,flag,2677460.67593871
61,1,112,6,113,pity,test,2677466.17569497
61,1,113,6,86,shoe,rules,2677471.67544126
61,1,114,6,3,contact,animal,2677477.1752283
61,1,115,6,12,post,boat,2677482.67498455
61,1,116,6,76,mate,plane,2677488.17479272
61,1,117,6,91,driver,short,2677493.67451728
61,1,118,6,25,employment,clothes,2677499.1743001
61,1,119,6,79,salesman,pudding,2677504.67407024
61,1,120,6,18,month,butter,2677510.17381472
62,1,1,1,28,clue,corn,2752196.85299987
62,1,2,1,4,theft,answer,2752202.3527688
62,1,3,1,55,moonlight,hungry,2752207.85253954
62,1,4,1,47,leather,forever,2752213.35230485
62,1,5,1,94,writer,smell,2752218.8520762
62,1,6,1,5,port,bank,2752224.35186384
62,1,7,1,52,chef,headache,2752229.85161527
62,1,8,1,11,wall,board,2752235.35138239
62,1,9,1,29,enemy,cracker,2752240.851148
62,1,10,1,38,garbage,drug,2752246.3509133
62,1,11,1,76,turtle,plane,2752251.85068254
62,1,12,1,84,trousers,rain,2752257.35045026
62,1,13,1,42,junk,elephant,2752262.85022825
62,1,14,1,45,bluff,flag,2752268.34998601
62,1,15,1,86,campus,rules,2752273.84975585
62,1,16,1,41,trash,eggs,2752279.34951723
62,1,17,1,54,month,horse,2752284.84929612
62,1,18,1,17,appeal,brush,2752290.3490566
62,1,19,1,79,tree,pudding,2752295.8488201
62,1,20,1,36,pirate,downstairs,2752301.34859144
62,1,21,2,49,coast,frog,2752559.17098967
62,1,22,2,116,mate,tired,2752564.67075588
62,1,23,2,58,interest,jelly,2752570.17053085
62,1,24,2,71,neighbor,nail,2752575.67029374
62,1,25,2,101,driver,square,2752581.17006509
62,1,26,2,43,front,fall,2752586.66983432
62,1,27,2,37,strawberry,draw,2752592.16959299
62,1,28,2,25,memory,clothes,2752597.66935286
62,1,29,2,68,chase,mistake,2752603.16912481
62,1,30,2,91,ashes,short,2752608.66888801
62,1,31,2,6,branch,bear,2752614.16865543
62,1,32,2,44,impulse,finish,2752619.66842195
62,1,33,2,14,alarm,book,2752625.1682102
62,1,34,2,102,medal,stamp,2752630.6679589
62,1,35,2,22,furniture,chair,2752636.16771999
62,1,36,2,64,warehouse,loud,2752641.66749224
62,1,37,2,95,salesman,snake,2752647.16725513
62,1,38,2,98,link,south,2752652.66701802
62,1,39,2,66,contact,minus,2752658.16678665
62,1,40,2,59,armor,land,2752663.6665749
62,1,41,3,65,comedy,math,2752910.47270441
62,1,42,3,115,type,thread,2752915.97248058
62,1,43,3,3,lieutenant,animal,2752921.47224951
62,1,44,3,83,post,rabbit,2752926.9720115
62,1,45,3,13,action,bone,2752932.47177802
62,1,46,3,85,cell,rock,2752937.97154091
62,1,47,3,61,customer,lawn,2752943.4713198
62,1,48,3,111,permission,teeth,2752948.9710833
62,1,49,3,110,thief,tear,2752954.47084046
62,1,50,3,80,dressing,push,2752959.97060728
62,1,51,3,1,illness,airplane,2752965.47037017
62,1,52,3,88,fraud,scratch,2752970.97013729
62,1,53,3,34,concert,dirty,2752976.4699032
62,1,54,3,99,weed,spaghetti,2752981.96969176
62,1,55,3,114,fountain,thin,2752987.46943352
62,1,56,3,46,state,flowers,2752992.96920215
62,1,57,3,118,sofa,uncle,2752998.46896836
62,1,58,3,40,debate,duck,2753003.96873035
62,1,59,3,113,victor,test,2753009.46849898
62,1,60,3,56,click,husband,2753014.96826459
62,1,61,4,69,wreck,monkey,2753262.4410339
62,1,62,4,39,navy,drunk,2753267.94080796
62,1,63,4,97,instant,soup,2753273.44058112
62,1,64,4,27,substance,copy,2753278.94033375
62,1,65,4,21,circus,card,2753284.44009725
62,1,66,4,35,scar,disappear,2753289.93986225
62,1,67,4,32,audience,defense,2753295.43963692
62,1,68,4,87,barrel,scare,2753300.93939287
62,1,69,4,74,kindness,pepper,2753306.4391615
62,1,70,4,33,yard,dirt,2753311.938925
62,1,71,4,8,novel,belt,2753317.43869121
62,1,72,4,117,policeman,train,2753322.93845682
62,1,73,4,93,denial,small,2753328.43823843
62,1,74,4,24,curtain,church,2753333.93799529
62,1,75,4,70,wealth,movie,2753339.43775063
62,1,76,4,62,buzz,lightning,2753344.93751775
62,1,77,4,108,gang,sweat,2753350.43728216
62,1,78,4,48,pity,forward,2753355.93704988
62,1,79,4,89,tragedy,sheriff,2753361.43681157
62,1,80,4,72,burst,nephew,2753366.93658563
62,1,81,5,30,center,cute,2753644.74138396
62,1,82,5,77,detail,pool,2753650.24115379
62,1,83,5,53,revolution,high,2753655.7409188
62,1,84,5,112,danger,television,2753661.24068109
62,1,85,5,16,gold,breathe,2753666.74045032
62,1,86,5,63,soda,lose,2753672.24021412
62,1,87,5,120,judgment,window,2753677.73999603
62,1,88,5,57,hook,jeans,2753683.23974444
62,1,89,5,100,brand,spider,2753688.73951005
62,1,90,5,67,soccer,mirror,2753694.23927415
62,1,91,5,109,shoe,tail,2753699.73903614
62,1,92,5,51,squad,groom,2753705.23880507
62,1,93,5,78,class,poor,2753710.73856102
62,1,94,5,7,vampire,beer,2753716.23836225
62,1,95,5,12,union,boat,2753721.73809737
62,1,96,5,19,cape,cake,2753727.23786389
62,1,97,5,60,goose,laugh,2753732.73763523
62,1,98,5,107,boom,student,2753738.23739813
62,1,99,5,104,plenty,steak,2753743.73716132
62,1,100,5,82,trailer,queen,2753749.23692693
62,1,101,6,90,sweetheart,shirt,2753971.42742995
62,1,102,6,106,style,street,2753976.92720552
62,1,103,6,119,pump,west,2753982.42696509
62,1,104,6,10,claim,blood,2753987.92673191
62,1,105,6,50,department,ghost,2753993.42649661
62,1,106,6,9,plate,bird,2753998.92626947
62,1,107,6,15,powder,bottom,2754004.42604927
62,1,108,6,81,hair,puzzle,2754009.92579495
62,1,109,6,20,print,candle,2754015.42555815
62,1,110,6,96,sailor,soap,2754020.92532165
62,1,111,6,31,massage,deer,2754026.4250936
62,1,112,6,18,document,butter,2754031.92485227
62,1,113,6,103,shower,star,2754037.42460882
62,1,114,6,73,unit,orange,2754042.9244013
62,1,115,6,2,employment,angel,2754048.42414668
62,1,116,6,26,liver,cold,2754053.92390807
62,1,117,6,105,picture,steal,2754059.42368877
62,1,118,6,92,retreat,sick,2754064.9234411
62,1,119,6,23,territory,cheap,2754070.42320701
62,1,120,6,75,dream,pizza,2754075.92297473
63,1,1,1,6,tragedy,bear,1280399.39456098
63,1,2,1,7,victor,beer,1280404.89422351
63,1,3,1,110,cape,tear,1280410.39386672
63,1,4,1,58,sofa,jelly,1280415.8935537
63,1,5,1,88,dream,scratch,1280421.39321805
63,1,6,1,112,soccer,television,1280426.89288148
63,1,7,1,100,branch,spider,1280432.39254885
63,1,8,1,78,kindness,poor,1280437.89221168
63,1,9,1,51,plate,groom,1280443.39189957
63,1,10,1,94,contact,smell,1280448.8915455
63,1,11,1,42,denial,elephant,1280454.39120562
63,1,12,1,53,chef,high,1280459.89087419
63,1,13,1,105,memory,steal,1280465.39054245
63,1,14,1,27,theft,copy,1280470.89020619
63,1,15,1,30,chase,cute,1280476.38987446
63,1,16,1,36,claim,downstairs,1280481.88954273
63,1,17,1,75,tree,pizza,1280487.38920224
63,1,18,1,113,turtle,test,1280492.8888859
63,1,19,1,114,shower,thin,1280498.38854059
63,1,20,1,99,unit,spaghetti,1280503.88820161
63,1,21,2,9,substance,bird,1280735.44086921
63,1,22,2,24,moonlight,church,1280740.94055075
63,1,23,2,98,garbage,south,1280746.4402148
63,1,24,2,55,pity,hungry,1280751.93987884
63,1,25,2,81,mate,puzzle,1280757.43954801
63,1,26,2,61,retreat,lawn,1280762.93921749
63,1,27,2,91,judgment,short,1280768.43888847
63,1,28,2,26,picture,cold,1280773.93855734
63,1,29,2,60,campus,laugh,1280779.43822712
63,1,30,2,31,thief,deer,1280784.93790565
63,1,31,2,8,scar,belt,1280790.43756245
63,1,32,2,93,permission,small,1280795.93723192
63,1,33,2,54,plenty,horse,1280801.43689385
63,1,34,2,96,trailer,soap,1280806.93652408
63,1,35,2,21,print,card,1280812.43623914
63,1,36,2,37,lieutenant,draw,1280817.9359074
63,1,37,2,5,trash,bank,1280823.43552949
63,1,38,2,68,driver,mistake,1280828.93525118
63,1,39,2,17,vampire,brush,1280834.43490979
63,1,40,2,107,shoe,student,1280839.9345349
63,1,41,3,46,furniture,flowers,1281055.8048957
63,1,42,3,67,front,mirror,1281061.30457453
63,1,43,3,11,neighbor,board,1281066.80424219
63,1,44,3,1,soda,airplane,1281072.30391378
63,1,45,3,84,detail,rain,1281077.80358114
63,1,46,3,49,type,frog,1281083.3032479
63,1,47,3,71,armor,nail,1281088.80293186
63,1,48,3,69,gang,monkey,1281094.30259862
63,1,49,3,102,danger,stamp,1281099.80225451
63,1,50,3,72,writer,nephew,1281105.30196081
63,1,51,3,52,gold,headache,1281110.80159376
63,1,52,3,117,fraud,train,1281116.30126113
63,1,53,3,70,customer,movie,1281121.8009306
63,1,54,3,89,link,sheriff,1281127.30060762
63,1,55,3,43,buzz,fall,1281132.80027046
63,1,56,3,18,pump,butter,1281138.29993782
63,1,57,3,2,employment,angel,1281143.79962329
63,1,58,3,62,barrel,lightning,1281149.29927496
63,1,59,3,59,concert,land,1281154.79894594
63,1,60,3,4,brand,answer,1281160.29861481
63,1,61,4,56,warehouse,husband,1281384.80175012
63,1,62,4,12,circus,boat,1281390.30142231
63,1,63,4,97,style,soup,1281395.80110447
63,1,64,4,109,audience,tail,1281401.30076579
63,1,65,4,77,comedy,pool,1281406.80043104
63,1,66,4,45,state,flag,1281412.30010112
63,1,67,4,3,impulse,animal,1281417.79976909
63,1,68,4,74,weed,pepper,1281423.2994289
63,1,69,4,90,cell,shirt,1281428.79910471
63,1,70,4,104,click,steak,1281434.29877177
63,1,71,4,47,territory,forever,1281439.79843702
63,1,72,4,25,sweetheart,clothes,1281445.29811314
63,1,73,4,111,sailor,teeth,1281450.79778775
63,1,74,4,92,wealth,sick,1281456.29744364
63,1,75,4,106,pirate,street,1281461.79712156
63,1,76,4,119,novel,west,1281467.29679104
63,1,77,4,85,debate,rock,1281472.79645025
63,1,78,4,22,fountain,chair,1281478.29607928
63,1,79,4,40,ashes,duck,1281483.79580188
63,1,80,4,82,policeman,queen,1281489.29545898
63,1,81,5,20,hair,candle,1281706.36570809
63,1,82,5,118,squad,uncle,1281711.86539326
63,1,83,5,64,powder,loud,1281717.36504946
63,1,84,5,57,alarm,jeans,1281722.86471501
63,1,85,5,73,bluff,orange,1281728.36440592
63,1,86,5,35,leather,disappear,1281733.86405818
63,1,87,5,108,union,sweat,1281739.36372374
63,1,88,5,79,department,pudding,1281744.86339412
63,1,89,5,15,wall,bottom,1281750.3630648
63,1,90,5,95,action,snake,1281755.86272975
63,1,91,5,48,revolution,forward,1281761.3624122
63,1,92,5,80,post,push,1281766.86207141
63,1,93,5,23,center,cheap,1281772.36173817
63,1,94,5,63,wreck,lose,1281777.8614164
63,1,95,5,44,dressing,finish,1281783.36107742
63,1,96,5,50,curtain,ghost,1281788.86077467
63,1,97,5,66,clue,minus,1281794.36041275
63,1,98,5,65,hook,math,1281799.86008434
63,1,99,5,83,trousers,rabbit,1281805.35975079
63,1,100,5,86,appeal,rules,1281810.85942238
63,1,101,6,101,liver,square,1282010.48071816
63,1,102,6,120,enemy,window,1282015.98038522
63,1,103,6,38,port,drug,1282021.48005681
63,1,104,6,29,class,cracker,1282026.97973473
63,1,105,6,33,boom,dirt,1282032.47939455
